Hour,Active_Users,CPU_Usage (%),Memory_Usage (%),Datetime,Weekday,DayOfMonth,WeekOfMonth,Is_Business_Hours,Has_Event,Event_Payroll,Event_Tax,Event_EoM,Event_Risk_Score,Event_Day_Proximity_Hours,Active_Users_Lag1,Active_Users_Trend1,Active_Users_MA3,Active_Users_MA6,Active_Users_PctChange1,CPU_Usage (%)_Lag1,CPU_Usage (%)_Trend1,CPU_Usage (%)_MA3,CPU_Usage (%)_MA6,CPU_Usage (%)_PctChange1,Memory_Usage (%)_Lag1,Memory_Usage (%)_Trend1,Memory_Usage (%)_MA3,Memory_Usage (%)_MA6,Memory_Usage (%)_PctChange1,Saturation_Max,Saturation_HMean,Queue_Pressure,Scaling_Action,Scaling_Next_1h
18,82,24.48,38.99,2025-06-23 18:00:00,0,23,4,1,0,0,0,0,0.0,48,81.0,1.0,81.33333333333333,80.66666666666667,0.012345679012345734,23.82,0.6600000000000001,25.103333333333307,25.99,0.027707808564231717,34.32,4.670000000000002,34.07333333333334,31.748333333333335,0.1360722610722611,38.99,30.076419913716407,0,0,0
19,92,36.85,33.8,2025-06-23 19:00:00,0,23,4,1,0,0,0,0,0.0,48,82.0,10.0,85.0,81.83333333333333,0.12195121951219523,24.48,12.370000000000001,28.383333333333308,29.77,0.5053104575163399,38.99,-5.190000000000005,35.70333333333334,31.353333333333335,-0.1331110541164402,36.85,35.25916442662188,0,0,0
20,70,12.19,29.5,2025-06-23 20:00:00,0,23,4,0,0,0,0,0,0.0,49,92.0,-22.0,81.33333333333333,81.83333333333333,-0.23913043478260865,36.85,-24.660000000000004,24.506666666666643,25.73,-0.6691994572591589,33.8,-4.299999999999997,34.09666666666667,33.24666666666667,-0.12721893491124248,29.5,17.251378861804298,0,0,0
21,61,14.31,21.62,2025-06-23 21:00:00,0,23,4,0,0,0,0,0,0.0,50,70.0,-9.0,74.33333333333333,77.83333333333333,-0.12857142857142856,12.19,2.120000000000001,21.11666666666664,23.11,0.17391304347826098,29.5,-7.879999999999999,28.30666666666667,31.19,-0.2671186440677966,21.62,17.221385604748523,0,0,0
22,70,31.29,20.88,2025-06-23 22:00:00,0,23,4,0,0,0,0,0,0.0,51,61.0,9.0,67.0,76.0,0.14754098360655732,14.31,16.979999999999997,19.263333333333303,23.823333333333334,1.0,21.62,-0.740000000000002,24.0,29.85166666666667,-0.03422756706753016,31.29,25.046394037830286,1,0,0
23,84,47.72,19.76,2025-06-23 23:00:00,0,23,4,0,0,0,0,0,0.0,52,70.0,14.0,71.66666666666667,76.5,0.19999999999999996,31.29,16.43,31.106666666666637,27.80666666666667,0.5250878875039948,20.88,-1.1199999999999974,20.753333333333334,27.425,-0.05363984674329492,47.72,27.9474566397828,0,0,0
0,75,23.48,19.3,2025-06-24 00:00:00,1,24,4,0,0,0,0,0,0.0,34,84.0,-9.0,76.33333333333333,75.33333333333333,-0.1071428571428571,47.72,-24.24,34.163333333333306,27.64,-0.5079631181894384,19.76,-0.46000000000000085,19.98,24.143333333333334,-0.02327935222672073,23.48,21.185787302810024,0,0,0
1,77,45.92,17.3,2025-06-24 01:00:00,1,24,4,0,0,0,0,0,0.0,33,75.0,2.0,78.66666666666667,72.83333333333333,0.026666666666666616,23.48,22.44,39.03999999999997,29.151666666666667,0.9557069846678024,19.3,-2.0,18.786666666666672,21.39333333333333,-0.10362694300518138,45.92,25.131793370265846,0,0,0
2,75,31.36,25.63,2025-06-24 02:00:00,1,24,4,0,0,0,0,0,0.0,32,77.0,-2.0,75.66666666666667,73.66666666666667,-0.025974025974025983,45.92,-14.560000000000002,33.58666666666664,32.346666666666664,-0.3170731707317074,17.3,8.329999999999998,20.743333333333336,20.74833333333333,0.4815028901734102,31.36,28.206941108844696,0,0,0
3,78,25.71,28.6,2025-06-24 03:00:00,1,24,4,0,0,0,0,0,0.0,31,75.0,3.0,76.66666666666667,76.5,0.040000000000000036,31.36,-5.649999999999999,34.32999999999998,34.24666666666666,-0.18016581632653061,25.63,2.9700000000000024,23.843333333333334,21.911666666666665,0.11587982832618038,28.6,27.078106700826613,0,0,0
4,80,16.41,34.21,2025-06-24 04:00:00,1,24,4,0,0,0,0,0,0.0,30,78.0,2.0,77.66666666666667,78.16666666666667,0.02564102564102555,25.71,-9.3,24.493333333333307,31.766666666666666,-0.36172695449241543,28.6,5.609999999999999,29.480000000000004,24.133333333333336,0.19615384615384612,34.21,22.180406555108526,0,0,0
5,95,24.42,50.39,2025-06-24 05:00:00,1,24,4,0,0,0,0,0,0.0,29,80.0,15.0,84.33333333333333,80.0,0.1875,16.41,8.010000000000002,22.179999999999975,27.883333333333336,0.48811700182815376,34.21,16.18,37.73333333333334,29.238333333333333,0.4729611224788073,50.39,32.897307433534195,1,0,0
6,90,39.19,43.14,2025-06-24 06:00:00,1,24,4,0,0,0,0,0,0.0,28,95.0,-5.0,88.33333333333333,82.5,-0.052631578947368474,24.42,14.769999999999996,26.673333333333307,30.50166666666667,0.6048321048321046,50.39,-7.25,42.580000000000005,33.211666666666666,-0.1438777535225243,43.14,41.07024366488226,0,0,0
7,72,12.36,9.73,2025-06-24 07:00:00,1,24,4,0,0,0,0,0,0.0,27,90.0,-18.0,85.66666666666667,81.66666666666667,-0.19999999999999996,39.19,-26.83,25.323333333333306,24.90833333333333,-0.6846134217912733,43.14,-33.41,34.42,31.950000000000003,-0.7744552619378766,12.36,10.888437804959809,0,0,0
8,81,33.14,18.49,2025-06-24 08:00:00,1,24,4,0,0,0,0,0,0.0,26,72.0,9.0,81.0,82.66666666666667,0.125,12.36,20.78,28.229999999999972,25.205000000000002,1.0,9.73,8.759999999999998,23.786666666666672,30.76,0.9003083247687562,33.14,23.736532602430128,1,0,0
9,82,28.76,35.18,2025-06-24 09:00:00,1,24,4,1,0,0,0,0,0.0,25,81.0,1.0,78.33333333333333,83.33333333333333,0.012345679012345734,33.14,-4.379999999999999,24.753333333333305,25.713333333333335,-0.13216656608328303,18.49,16.69,21.133333333333336,31.856666666666666,0.9026500811249325,35.18,31.647694250114263,0,0,0
10,82,41.63,23.38,2025-06-24 10:00:00,1,24,4,1,0,0,0,0,0.0,24,82.0,0.0,81.66666666666667,83.66666666666667,0.0,28.76,12.870000000000001,34.50999999999998,29.916666666666668,0.4474965229485397,35.18,-11.8,25.683333333333334,30.051666666666666,-0.33541785105173394,41.63,29.94337443557338,0,0,0
11,86,46.12,23.53,2025-06-24 11:00:00,1,24,4,1,0,0,0,0,0.0,25,82.0,4.0,83.33333333333333,82.16666666666667,0.04878048780487809,41.63,4.489999999999995,38.836666666666645,33.53333333333334,0.10785491232284405,23.38,0.15000000000000213,27.363333333333333,25.575,0.006415739948674171,46.12,31.161624850515082,0,0,0
12,67,22.73,15.84,2025-06-24 12:00:00,1,24,4,1,0,0,0,0,0.0,24,86.0,-19.0,78.33333333333333,78.33333333333333,-0.22093023255813948,46.12,-23.389999999999997,36.82666666666664,30.789999999999996,-0.5071552471812661,23.53,-7.690000000000001,20.916666666666668,21.025000000000002,-0.3268168295792605,22.73,18.669597701073435,0,0,0
13,83,32.63,12.79,2025-06-24 13:00:00,1,24,4,1,0,0,0,0,0.0,25,67.0,16.0,78.66666666666667,80.16666666666667,0.23880597014925375,22.73,9.900000000000002,33.82666666666665,34.16833333333333,0.4355477342718874,15.84,-3.0500000000000007,17.386666666666667,21.534999999999997,-0.19255050505050508,32.63,18.37682482657805,1,0,0
14,74,28.61,20.65,2025-06-24 14:00:00,1,24,4,1,0,0,0,0,0.0,24,83.0,-9.0,74.66666666666667,79.0,-0.10843373493975905,32.63,-4.020000000000003,27.98999999999998,33.413333333333334,-0.12319950965369297,12.79,7.859999999999999,16.426666666666666,21.895,0.6145426114151682,28.61,23.98686516470026,0,0,0
15,91,27.84,27.86,2025-06-24 15:00:00,1,24,4,1,0,0,0,0,0.0,25,74.0,17.0,82.66666666666667,80.5,0.22972972972972983,28.61,-0.7699999999999996,29.69333333333331,33.26,-0.026913666550157256,20.65,7.210000000000001,20.433333333333334,20.674999999999997,0.3491525423728814,27.86,27.84999594524244,0,0,0
16,75,27.76,26.01,2025-06-24 16:00:00,1,24,4,1,0,0,0,0,0.0,24,91.0,-16.0,80.0,79.33333333333333,-0.17582417582417587,27.84,-0.0799999999999983,28.06999999999998,30.948333333333334,-0.002873563218390718,27.86,-1.8499999999999979,24.840000000000003,21.113333333333333,-0.06640344580043067,27.76,26.856521762013735,0,0,0
17,84,51.0,50.02,2025-06-24 17:00:00,1,24,4,1,0,0,0,0,0.0,25,75.0,9.0,83.33333333333333,79.0,0.1200000000000001,27.76,23.24,35.53333333333331,31.761666666666667,0.8371757925072045,26.01,24.01,34.63,25.528333333333336,0.9231064975009611,51.0,50.5052460056895,1,0,0
18,72,19.65,15.17,2025-06-24 18:00:00,1,24,4,1,0,0,0,0,0.0,24,84.0,-12.0,77.0,79.83333333333333,-0.1428571428571429,51.0,-31.35,32.80333333333331,31.248333333333335,-0.6147058823529412,50.02,-34.85,30.400000000000002,25.416666666666668,-0.6967213114754098,19.65,17.121797383061534,0,0,0
19,79,27.93,31.87,2025-06-24 19:00:00,1,24,4,1,0,0,0,0,0.0,24,72.0,7.0,78.33333333333333,79.16666666666667,0.09722222222222232,19.65,8.280000000000001,32.85999999999998,30.465000000000003,0.4213740458015267,15.17,16.700000000000003,32.35333333333333,28.596666666666668,1.0,31.87,29.770203548993255,1,0,0
20,77,25.51,25.48,2025-06-24 20:00:00,1,24,4,0,0,0,0,0,0.0,25,79.0,-2.0,76.0,79.66666666666667,-0.025316455696202556,27.93,-2.419999999999998,24.363333333333312,29.948333333333334,-0.08664518438954527,31.87,-6.390000000000001,24.173333333333336,29.401666666666667,-0.2005020395356134,25.51,25.494990713963706,0,0,0
21,74,36.42,25.75,2025-06-24 21:00:00,1,24,4,0,0,0,0,0,0.0,26,77.0,-3.0,76.66666666666667,76.83333333333333,-0.038961038961038974,25.51,10.91,29.95333333333331,31.37833333333333,0.4276754214033711,25.48,0.2699999999999996,27.700000000000003,29.05,0.010596546310831956,36.42,30.169373843182022,0,0,0
22,82,51.02,21.99,2025-06-24 22:00:00,1,24,4,0,0,0,0,0,0.0,27,74.0,8.0,77.66666666666667,78.0,0.10810810810810811,36.42,14.600000000000001,37.64999999999998,35.255,0.40087863811092816,25.75,-3.7600000000000016,24.406666666666666,28.38,-0.14601941747572822,51.02,30.733592264982985,0,0,0
23,87,32.05,26.44,2025-06-24 23:00:00,1,24,4,0,0,0,0,0,0.0,28,82.0,5.0,81.0,78.5,0.060975609756097615,51.02,-18.970000000000006,39.82999999999998,32.09666666666667,-0.3718149745197963,21.99,4.450000000000003,24.72666666666667,24.45,0.20236471123237854,32.05,28.975961241648807,0,0,0
0,87,38.65,28.25,2025-06-25 00:00:00,2,25,4,0,0,0,0,0,0.0,10,87.0,0.0,85.33333333333333,81.0,0.0,32.05,6.600000000000001,40.57333333333331,35.26333333333333,0.20592823712948527,26.44,1.8099999999999987,25.560000000000002,26.63,0.06845688350983359,38.65,32.64162883943754,0,0,0
1,80,45.09,34.0,2025-06-25 01:00:00,2,25,4,0,0,0,0,0,0.0,9,87.0,-7.0,84.66666666666667,81.16666666666667,-0.08045977011494254,38.65,6.440000000000005,38.59666666666664,38.123333333333335,0.16662354463130669,28.25,5.75,29.563333333333336,26.985000000000003,0.20353982300884965,45.09,38.767479621096484,0,0,0
2,78,39.38,26.74,2025-06-25 02:00:00,2,25,4,0,0,0,0,0,0.0,8,80.0,-2.0,81.66666666666667,81.33333333333333,-0.025000000000000022,45.09,-5.710000000000001,41.03999999999997,40.435,-0.12663561765358178,34.0,-7.260000000000002,29.663333333333338,27.194999999999997,-0.21352941176470597,39.38,31.851820480160004,0,0,0
3,70,30.38,23.86,2025-06-25 03:00:00,2,25,4,0,0,0,0,0,0.0,7,78.0,-8.0,76.0,80.66666666666667,-0.10256410256410253,39.38,-9.000000000000004,38.28333333333331,39.428333333333335,-0.22854240731335707,26.74,-2.879999999999999,28.200000000000003,26.88,-0.10770381451009725,30.38,26.728126387755786,0,0,0
4,80,31.54,21.53,2025-06-25 04:00:00,2,25,4,0,0,0,0,0,0.0,6,70.0,10.0,76.0,80.33333333333333,0.1428571428571428,30.38,1.1600000000000001,33.766666666666644,36.181666666666665,0.038183015141540544,23.86,-2.3299999999999983,24.043333333333337,26.803333333333338,-0.09765297569153386,31.54,25.59096243469074,1,0,0
5,81,16.57,28.82,2025-06-25 05:00:00,2,25,4,0,0,0,0,0,0.0,5,80.0,1.0,77.0,79.33333333333333,0.012499999999999956,31.54,-14.969999999999999,26.16333333333331,33.60166666666667,-0.4746353836398224,21.53,7.289999999999999,24.736666666666675,27.200000000000003,0.3385973060845331,28.82,21.04196477105167,0,0,0
6,73,26.05,21.58,2025-06-25 06:00:00,2,25,4,0,0,0,0,0,0.0,4,81.0,-8.0,78.0,77.0,-0.09876543209876543,16.57,9.48,24.71999999999998,31.501666666666665,0.5721182860591429,28.82,-7.240000000000002,23.976666666666674,26.088333333333335,-0.25121443442054137,26.05,23.60524833917178,0,0,0
7,72,38.25,14.05,2025-06-25 07:00:00,2,25,4,0,0,0,0,0,0.0,3,73.0,-1.0,75.33333333333333,75.66666666666667,-0.013698630136986356,26.05,12.2,26.95666666666664,30.361666666666668,0.46833013435700566,21.58,-7.529999999999998,21.483333333333338,22.763333333333332,-0.3489341983317886,38.25,20.551146872827022,0,0,0
8,75,35.94,30.54,2025-06-25 08:00:00,2,25,4,0,0,0,0,0,0.0,2,72.0,3.0,73.33333333333333,75.16666666666667,0.04166666666666674,38.25,-2.3100000000000023,33.413333333333306,29.78833333333333,-0.06039215686274513,14.05,16.49,22.056666666666672,23.396666666666665,1.0,35.94,33.020685453960816,0,0,0
9,84,26.65,25.44,2025-06-25 09:00:00,2,25,4,1,0,0,0,0,0.0,1,75.0,9.0,77.0,77.5,0.1200000000000001,35.94,-9.29,33.61333333333331,29.166666666666668,-0.258486366165832,30.54,-5.099999999999998,23.343333333333337,23.66,-0.16699410609037324,26.65,26.030945977520712,0,0,0
10,184,82.04,64.34,2025-06-25 10:00:00,2,25,4,1,1,1,0,0,0.9,0,84.0,100.0,114.33333333333333,94.83333333333333,1.0,26.65,55.39000000000001,48.20999999999998,37.583333333333336,1.0,25.44,38.900000000000006,40.106666666666676,30.795,1.0,82.04,72.11987382074142,1,0,0
11,201,73.14,72.82,2025-06-25 11:00:00,2,25,4,1,1,1,0,0,0.9,1,184.0,17.0,156.33333333333334,114.83333333333333,0.09239130434782616,82.04,-8.900000000000006,60.60999999999998,47.01166666666666,-0.10848366650414443,64.34,8.47999999999999,54.20000000000001,38.12833333333334,0.1317998134908298,73.14,72.9796487326689,0,0,1
12,268,100.0,89.15,2025-06-25 12:00:00,2,25,4,1,1,1,0,0,0.9,0,201.0,67.0,217.66666666666666,147.33333333333334,0.33333333333333326,73.14,26.86,85.05999999999997,59.336666666666666,0.3672409078479628,72.82,16.330000000000013,75.43666666666668,49.39000000000001,0.22425157923647365,100.0,94.2638113018038,1,1,0
13,81,39.79,38.42,2025-06-25 13:00:00,2,25,4,1,0,0,0,0,0.0,1,268.0,-187.0,183.33333333333334,148.83333333333334,-0.6977611940298507,100.0,-60.21,70.97666666666665,59.593333333333334,-0.6021000000000001,89.15,-50.730000000000004,66.79666666666668,53.45166666666666,-0.5690409422321929,39.79,39.093000420751814,0,0,1
14,207,87.32,73.28,2025-06-25 14:00:00,2,25,4,1,1,0,0,1,0.7,0,81.0,126.0,185.33333333333334,170.83333333333334,1.0,39.79,47.529999999999994,75.7033333333333,68.15666666666667,1.0,38.42,34.86,66.95,60.57500000000001,0.907339927121291,87.32,79.68629590481758,1,1,0
15,169,57.18,55.47,2025-06-25 15:00:00,2,25,4,1,1,0,0,1,0.7,1,207.0,-38.0,152.33333333333334,185.0,-0.18357487922705318,87.32,-30.139999999999993,61.42999999999997,73.245,-0.34516720109940446,73.28,-17.810000000000002,55.723333333333336,65.58,-0.24304039301310043,57.18,56.31202082279608,0,0,1
16,265,100.0,82.01,2025-06-25 16:00:00,2,25,4,1,1,0,0,1,0.7,0,169.0,96.0,213.66666666666666,198.5,0.5680473372781065,57.18,42.82,81.49999999999997,76.23833333333333,0.7488632388947185,55.47,26.540000000000006,70.25333333333333,68.52499999999999,0.47845682350820273,100.0,90.1159272121536,1,1,0
17,80,28.81,32.94,2025-06-25 17:00:00,2,25,4,1,0,0,0,0,0.0,1,265.0,-185.0,171.33333333333334,178.33333333333334,-0.6981132075471699,100.0,-71.19,61.99666666666664,68.85000000000001,-0.7119,82.01,-49.07000000000001,56.80666666666667,61.87833333333333,-0.5983416656505305,32.94,30.73688698401802,0,0,1
18,250,89.92,82.01,2025-06-25 18:00:00,2,25,4,1,1,0,1,0,0.8,0,80.0,170.0,198.33333333333334,175.33333333333334,1.0,28.81,61.11,72.90999999999997,67.17,1.0,32.94,49.07000000000001,65.65333333333335,60.68833333333334,1.0,89.92,85.78304144836247,1,1,0
19,214,77.63,71.61,2025-06-25 19:00:00,2,25,4,1,1,0,1,0,0.8,0,250.0,-36.0,181.33333333333334,197.5,-0.14400000000000002,89.92,-12.290000000000006,65.4533333333333,73.47666666666667,-0.13667704626334531,82.01,-10.400000000000006,62.18666666666667,66.22000000000001,-0.12681380319473246,77.63,74.49858300389585,0,0,0
20,79,46.68,31.08,2025-06-25 20:00:00,2,25,4,0,0,0,0,0,0.0,1,214.0,-135.0,181.0,176.16666666666666,-0.6308411214953271,77.63,-30.949999999999996,71.40999999999997,66.70333333333333,-0.3986860749710164,71.61,-40.53,61.56666666666667,59.18666666666667,-0.565982404692082,46.68,37.315184731029014,0,0,0
21,83,26.44,28.7,2025-06-25 21:00:00,2,25,4,0,0,0,0,0,0.0,2,79.0,4.0,125.33333333333333,161.83333333333334,0.05063291139240511,46.68,-20.24,50.24999999999997,61.580000000000005,-0.4335904027420736,31.08,-2.379999999999999,43.796666666666674,54.725,-0.07657657657657657,28.7,27.523684702145726,1,0,0
22,80,34.89,16.27,2025-06-25 22:00:00,2,25,4,0,0,0,0,0,0.0,3,83.0,-3.0,80.66666666666667,131.0,-0.03614457831325302,26.44,8.45,36.00333333333331,50.72833333333333,0.31959152798789714,28.7,-12.43,25.350000000000005,43.76833333333334,-0.4331010452961672,34.89,22.191567236286804,0,0,0
23,84,37.41,30.94,2025-06-25 23:00:00,2,25,4,0,0,0,0,0,0.0,4,80.0,4.0,82.33333333333333,131.66666666666666,0.050000000000000044,34.89,2.519999999999996,32.913333333333306,52.16166666666667,0.07222699914015474,16.27,14.670000000000002,25.303333333333338,43.435,0.9016594960049171,37.41,33.86877495437053,0,0,0
0,73,47.91,35.42,2025-06-26 00:00:00,3,26,4,0,0,0,0,0,0.0,106,84.0,-11.0,79.0,102.16666666666667,-0.13095238095238093,37.41,10.5,40.06999999999997,45.16,0.2806736166800321,30.94,4.48,27.543333333333337,35.67,0.14479638009049767,47.91,40.72896149371221,0,0,0
1,80,30.2,19.3,2025-06-26 01:00:00,3,26,4,0,0,0,0,0,0.0,105,73.0,7.0,79.0,79.83333333333333,0.09589041095890405,47.91,-17.709999999999997,38.50666666666664,37.254999999999995,-0.3696514297641411,35.42,-16.12,28.553333333333338,26.951666666666668,-0.45511010728402035,30.2,23.549898554547507,0,0,0
2,69,22.33,12.54,2025-06-26 02:00:00,3,26,4,0,0,0,0,0,0.0,104,80.0,-11.0,74.0,78.16666666666667,-0.13749999999999996,30.2,-7.870000000000001,33.47999999999997,33.196666666666665,-0.2605960264900663,19.3,-6.760000000000002,22.420000000000005,23.861666666666665,-0.350259067357513,22.33,16.06069360307733,0,0,0
3,84,53.15,29.45,2025-06-26 03:00:00,3,26,4,0,0,0,0,0,0.0,103,69.0,15.0,77.66666666666667,78.33333333333333,0.21739130434782616,22.33,30.82,35.22666666666664,37.64833333333333,1.0,12.54,16.91,20.430000000000003,23.986666666666665,1.0,53.15,37.899939032688394,1,0,0
4,86,35.67,24.46,2025-06-26 04:00:00,3,26,4,0,0,0,0,0,0.0,102,84.0,2.0,79.66666666666667,79.33333333333333,0.023809523809523725,53.15,-17.479999999999997,37.049999999999976,37.77833333333333,-0.3288805268109125,29.45,-4.989999999999998,22.150000000000006,25.35166666666667,-0.16943972835314092,35.67,29.020062747047024,0,0,0
5,69,14.28,32.32,2025-06-26 05:00:00,3,26,4,0,0,0,0,0,0.0,101,86.0,-17.0,79.66666666666667,76.83333333333333,-0.19767441860465118,35.67,-21.39,34.36666666666664,33.92333333333333,-0.599663582842725,24.46,7.859999999999999,28.74333333333334,25.581666666666667,0.3213409648405561,32.32,19.80813695690693,0,0,0
6,91,31.06,38.3,2025-06-26 06:00:00,3,26,4,0,0,0,0,0,0.0,100,69.0,22.0,82.0,79.83333333333333,0.318840579710145,14.28,16.78,27.003333333333313,31.115,1.0,32.32,5.979999999999997,31.69333333333334,26.061666666666667,0.18502475247524752,38.3,34.30213332897732,0,0,0
7,73,22.33,37.31,2025-06-26 07:00:00,3,26,4,0,0,0,0,0,0.0,99,91.0,-18.0,77.66666666666667,78.66666666666667,-0.19780219780219777,31.06,-8.73,22.556666666666644,29.80333333333333,-0.2810688989053445,38.3,-0.9899999999999949,35.97666666666667,29.063333333333333,-0.025848563968668303,37.31,27.938708485266456,0,0,0
8,77,27.84,12.63,2025-06-26 08:00:00,3,26,4,0,0,0,0,0,0.0,98,73.0,4.0,80.33333333333333,80.0,0.0547945205479452,22.33,5.510000000000002,27.07666666666664,30.721666666666664,0.24675324675324695,37.31,-24.68,29.413333333333338,29.078333333333333,-0.6614848566068079,27.84,17.376782422120527,0,0,0
9,82,21.6,33.67,2025-06-26 09:00:00,3,26,4,1,0,0,0,0,0.0,97,77.0,5.0,77.33333333333333,79.66666666666667,0.06493506493506485,27.84,-6.239999999999998,23.923333333333307,25.463333333333335,-0.22413793103448265,12.63,21.04,27.870000000000005,29.781666666666666,1.0,33.67,26.317061257154673,0,0,0
10,70,29.98,26.09,2025-06-26 10:00:00,3,26,4,1,0,0,0,0,0.0,96,82.0,-12.0,76.33333333333333,77.0,-0.14634146341463417,21.6,8.379999999999999,26.47333333333331,24.515,0.38796296296296284,33.67,-7.580000000000002,24.130000000000006,30.05333333333333,-0.22512622512622515,29.98,27.900060176563937,0,0,0
11,84,46.98,46.92,2025-06-26 11:00:00,3,26,4,1,0,0,0,0,0.0,97,70.0,14.0,78.66666666666667,79.5,0.19999999999999996,29.98,16.999999999999996,32.8533333333333,29.965,0.5670446964643094,26.09,20.830000000000002,35.56,32.48666666666667,0.7983901878114221,46.98,46.94998035197038,1,0,0
12,80,38.21,44.98,2025-06-26 12:00:00,3,26,4,1,0,0,0,0,0.0,96,84.0,-4.0,78.0,77.66666666666667,-0.04761904761904767,46.98,-8.769999999999996,38.38999999999998,31.156666666666666,-0.18667518092805446,46.92,-1.9400000000000048,39.330000000000005,33.6,-0.04134697357203765,44.98,41.31952831687068,0,0,0
13,100,50.74,30.41,2025-06-26 13:00:00,3,26,4,1,0,0,0,0,0.0,97,80.0,20.0,88.0,82.16666666666667,0.25,38.21,12.530000000000001,45.309999999999974,35.89166666666667,0.3279246270609788,44.98,-14.569999999999997,40.77,32.449999999999996,-0.3239217429968875,50.74,38.02842592694485,0,0,0
14,76,49.32,30.91,2025-06-26 14:00:00,3,26,4,1,0,0,0,0,0.0,96,100.0,-24.0,85.33333333333333,82.0,-0.24,50.74,-1.4200000000000017,46.089999999999975,39.47166666666667,-0.027985810011824985,30.41,0.5,35.43333333333334,35.49666666666667,0.016441959881617896,49.32,38.00277158166806,0,0,0
15,69,14.18,26.32,2025-06-26 15:00:00,3,26,4,1,0,0,0,0,0.0,97,76.0,-7.0,81.66666666666667,79.83333333333333,-0.09210526315789469,49.32,-35.14,38.07999999999998,38.23500000000001,-0.7124898621248986,30.91,-4.59,29.21333333333334,34.27166666666667,-0.14849563248139763,26.32,18.43049835974078,0,0,0
16,71,36.11,25.61,2025-06-26 16:00:00,3,26,4,1,0,0,0,0,0.0,96,69.0,2.0,72.0,80.0,0.02898550724637672,14.18,21.93,33.20333333333331,39.25666666666667,1.0,26.32,-0.7100000000000009,27.613333333333333,34.19166666666667,-0.026975683890577584,36.11,29.96685307895572,1,0,0
17,91,62.4,48.55,2025-06-26 17:00:00,3,26,4,1,0,0,0,0,0.0,97,71.0,20.0,77.0,81.16666666666667,0.2816901408450705,36.11,26.29,37.56333333333331,41.82666666666667,0.7280531708667959,25.61,22.939999999999998,33.49333333333333,34.46333333333333,0.8957438500585708,62.4,54.610544816489,1,0,0
18,77,24.49,37.33,2025-06-26 18:00:00,3,26,4,1,0,0,0,0,0.0,96,91.0,-14.0,79.66666666666667,80.66666666666667,-0.15384615384615385,62.4,-37.91,40.99999999999998,39.54,-0.6075320512820512,48.55,-11.219999999999999,37.163333333333334,33.18833333333333,-0.23110195674562306,37.33,29.576567007820014,0,0,0
19,81,37.88,33.04,2025-06-26 19:00:00,3,26,4,1,0,0,0,0,0.0,96,77.0,4.0,83.0,77.5,0.051948051948051965,24.49,13.390000000000004,41.58999999999998,37.39666666666667,0.546753777051858,37.33,-4.289999999999999,39.63999999999999,33.626666666666665,-0.11492097508706134,37.88,35.29484442618663,1,0,0
20,83,34.87,33.1,2025-06-26 20:00:00,3,26,4,0,0,0,0,0,0.0,97,81.0,2.0,80.33333333333333,78.66666666666667,0.024691358024691468,37.88,-3.010000000000005,32.413333333333306,34.98833333333333,-0.07946145723336862,33.04,0.060000000000002274,34.49,33.99166666666667,0.001815980629539915,34.87,33.961953332912266,0,0,0
21,80,32.12,21.92,2025-06-26 21:00:00,3,26,4,0,0,0,0,0,0.0,98,83.0,-3.0,81.33333333333333,80.5,-0.03614457831325302,34.87,-2.75,34.95666666666664,37.97833333333333,-0.07886435331230279,33.1,-11.18,29.35333333333334,33.25833333333333,-0.3377643504531722,32.12,26.057379273549607,0,0,0
22,89,56.4,24.56,2025-06-26 22:00:00,3,26,4,0,0,0,0,0,0.0,99,80.0,9.0,84.0,83.5,0.11250000000000004,32.12,24.28,41.129999999999974,41.36,0.7559153175591533,21.92,2.639999999999997,26.52666666666667,33.083333333333336,0.12043795620437936,56.4,34.2189719340542,1,0,0
23,80,12.34,29.35,2025-06-26 23:00:00,3,26,4,0,0,0,0,0,0.0,100,89.0,-9.0,83.0,81.66666666666667,-0.101123595505618,56.4,-44.06,33.61999999999997,33.016666666666666,-0.7812056737588653,24.56,4.790000000000003,25.27666666666667,29.88333333333333,0.1950325732899023,29.35,17.37486170844659,0,0,0
0,91,23.07,26.22,2025-06-27 00:00:00,4,27,4,0,0,0,0,0,0.0,82,80.0,11.0,86.66666666666667,84.0,0.13749999999999996,12.34,10.73,30.60333333333331,32.78,0.8695299837925445,29.35,-3.1300000000000026,26.710000000000004,28.031666666666666,-0.1066439522998297,26.22,24.54434525168705,0,0,0
1,77,20.02,20.56,2025-06-27 01:00:00,4,27,4,0,0,0,0,0,0.0,81,91.0,-14.0,82.66666666666667,83.33333333333333,-0.15384615384615385,23.07,-3.0500000000000007,18.47666666666664,29.80333333333333,-0.1322063285652363,26.22,-5.66,25.376666666666665,25.951666666666664,-0.21586575133485886,20.56,20.286406646466073,0,0,0
2,100,43.2,33.22,2025-06-27 02:00:00,4,27,4,0,0,0,0,0,0.0,80,77.0,23.0,89.33333333333333,86.16666666666667,0.2987012987012987,20.02,23.180000000000003,28.76333333333331,31.191666666666666,1.0,20.56,12.66,26.666666666666668,25.971666666666664,0.6157587548638133,43.2,37.55833504896186,1,0,0
